SNo, Status, Count, Version, PowerLevelRight, ProfileRight, Name, MonitorId, IRIdRight, IRIdVWLeft, Self Noise, AStar, Part, Rssi, Star, Pkts Upgraded, Upgrade Status, MonitorType, LocationCnt, TriggerCnt, SuperSyncTrigger, SuperSyncFrequency, IRProfile, Star MacId, Noise Level, AStar MacId, ProfileVWLeft, Super Sync, Time, Idx, RootCause, Master/Slave, PowerLevelVWLeft, SpecialBeaconMissed, BeaconReceiveCount, SuperSyncSlot, TriggerCountForIRNotRecv/DIM TriggerCount, LBI, LBI Value, Retry, Cycle Count
77, ,7888, M.3.1.20, Medium,4, ,298712,1800,, No,347,1,-62,347, , , Monitor,39565,1, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C8:A0, Low, 00:24:DD:00:C8:A0, , Super Sync OFF,44270.63333,1, , Master, ,,4012961, , , No,765,1,46
78, ,7784, M.12.1.12, Medium,5, ,430907,1646,, No,273,1,-65,277, , , VW - 900 MHZ,1251,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C1:DA, Medium, 00:24:DD:00:C1:F5, , Super Sync ON,44270.63194,13, , Master, ,5343,6035914, , , No,748,1,11
79, ,7786, M.3.1.20, Medium,3, ,224953,541,, No,246,1,-63,246, , , Monitor,10921,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C8:CA, Medium, 00:24:DD:00:C8:CA, , Super Sync OFF,44270.63194,9, , Master, ,,6711924, , , No,764,1,12
80, ,7789, M.3.1.20, Low,6, ,225000,795,, No,511,1,-77,511, , , Monitor,11020,2, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:EE, Low, 00:24:DD:00:CB:EE, , Super Sync OFF,44270.63264,7, , Master, ,298,8162176, , , No,764,2,13
81, ,7927, M.3.1.20, Low,5, ,317064,649,, No,244,1,-77,275, , , Monitor,51225,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C8:BB, Low, 00:24:DD:00:C1:F2, , Super Sync OFF,44270.63403,7, , Master, ,,5437220, , , No,764,1,58
82, ,7786, M.3.1.20, Medium,1, ,294584,1891,, No,286,1,-63,286, , , Monitor,25559,3, No, Frequency Range 1, 3 secs, 00:24:DD:00:C0:37, Low, 00:24:DD:00:C0:37, , Super Sync OFF,44270.63194,8, , Master, ,,2468717, , , No,1023,1,12
83, ,7829, M.3.1.20, Medium,5, ,298696,547,, No,241,1,-80,241, , , Monitor,25412,7, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C7:FA, Medium, 00:24:DD:00:C7:FA, , Super Sync OFF,44270.63264,11, , Master, ,,6334547, , , No,762,1,26
84, ,7930, M.12.1.12, Low,5, ,311032,1117,, No,290,2,-89,357, , , VW - 900 MHZ,96100,4, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C5:1C, High, 00:24:DD:00:CC:2E, , Super Sync OFF,44270.63403,9, , Master, ,,6633493, , , No,751,2,60
85, ,7789, M.12.1.11, Medium,2, ,353534,2601,, No,434,1,-77,434, , , VW - 900 MHZ,26538,2, No, Frequency Range 1, 3 secs, 00:24:DD:00:CE:64, Medium, 00:24:DD:00:CE:64, , Super Sync OFF,44270.63264,0, , Master, ,,7254180, , , No,747,1,13
86, ,7783, M.3.1.14, Medium,6, ,299619,3334,, No,18,1,-48,18, , , Monitor,12111,1, No, Frequency Range 1, 3 secs, 00:24:DD:00:CE:7B, Medium, 00:24:DD:00:CE:7B, , Super Sync OFF,44270.63194,3, , Master, ,,7792589, , , No,761,1,11
87, ,7789, M.12.1.11, Medium,2, ,355333,3931,, No,182,1,-67,182, , , VW - 900 MHZ,1220,9, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:C1, Medium, 00:24:DD:00:CB:C1, , Super Sync ON,44270.63264,9, , Master, ,269428,7261129, , , No,745,1,13
88, ,7790, M.12.1.6, Low,2, 1327 H,263608,109,, No,547,1,-38,550, , , VW - 900 MHZ,1161,1, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:63, High, 00:24:DD:00:C1:C4, , Super Sync ON,44270.63264,0, , Master, ,,11755079, , , No,1023,3,13
89, ,7784, M.12.1.11, Medium,3, ,356361,2834,, No,308,1,-64,308, , , VW - 900 MHZ,3759,73, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:77, Medium, 00:24:DD:00:CB:77, , Super Sync ON,44270.63194,9, , Master, ,356633,5654878, , , No,755,1,11
90, ,7789, M.12.1.12, Medium,1, ,319474,3883,, No,185,2,-72,185, , , VW - 900 MHZ,1148,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CC:3C, Medium, 00:24:DD:00:CC:3C, , Super Sync OFF,44270.63264,8, , Master, ,,7809313, , , No,738,1,13
91, ,7781, M.3.1.20, Medium,5, ,263566,1933,, No,413,1,-79,413, , , Monitor,19050,55, No, Frequency Range 1, 3 secs, 00:24:DD:00:CA:F2, Low, 00:24:DD:00:CA:F2, , Super Sync OFF,44270.63194,14, , Master, ,,2455249, , , No,1023,1,10
92, ,7786, M.12.1.6, Medium,6, ,308798,3471,, No,395,1,-68,401, , , VW - 900 MHZ,1133,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C6:1B, Medium, 00:24:DD:00:C6:13, , Super Sync OFF,44270.63194,14, , Master, ,,7927215, , , No,741,1,12
93, ,7789, M.3.1.20, Medium,5, ,299210,737,, No,223,1,-73,223, , , Monitor,10934,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:56, Low, 00:24:DD:00:CB:56, , Super Sync OFF,44270.63264,10, , Master, ,434009,8177027, , , No,756,1,13
94, ,7790, M.3.1.20, Medium,5, ,294663,3268,, No,255,1,-63,255, , , Monitor,11557,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C3:63, Medium, 00:24:DD:00:C3:63, , Super Sync ON,44270.63264,2, , Master, ,61565,5279077, , , No,1023,1,13
95, ,7792, M.3.1.20, Medium,5, ,316324,931,, No,119,1,-77,119, , , Monitor,11247,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C0:52, Medium, 00:24:DD:00:C0:52, , Super Sync ON,44270.63264,4, , Master, ,71095,6381444, , , No,762,1,14
96, ,7789, M.12.1.6, Low,4, ,223547,74,1861, No,6,2,-38,6, , , VW - 900 MHZ,968,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C2:6E, High, 00:24:DD:00:C2:6E, 5]-E Profile, Super Sync ON,44270.63264,13, , Master, Low,,11941388, , , No,741,1,13
97, ,7941, M.12.1.12, Medium,1, ,556404,2057,, No,286,1,-82,254, , , VW - 900 MHZ,83478,2, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C0:4A, Medium, 00:24:DD:00:C0:37, , Super Sync OFF,44270.63403,5, , Master, ,,2034686, , , No,1023,1,63
98, ,7793, M.12.11.1, Medium,1, ,443227,2107,, No,411,1,-56,408, , , VW - 900 MHZ,1383,496, No, Frequency Range 1, 3 secs, 00:24:DD:00:C0:71, Medium, 00:24:DD:00:C1:BD, , Super Sync ON,44270.63264,0, , Master, ,202805,5688487, , , No,744,2,14
99, ,7893, M.12.1.6, Low,1, 940 AR,280633,429,, No,359,1,-53,356, , , VW - 900 MHZ,9521,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C5:18, High, 00:24:DD:00:C5:2C, , Super Sync OFF,44270.63333,9, , Master, ,,11126994, , , No,659,1,47
100, ,7934, M.3.1.20, Medium,3, ,224617,559,, No,371,1,-57,371, , , Monitor,73232,21, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C0:A1, Medium, 00:24:DD:00:C0:A1, , Super Sync OFF,44270.63403,5, , Master, ,,5587803, , , No,763,1,61
101, ,7792, M.12.11.2, Medium,2, ,512137,1563,, No,555,1,-61,555, , , VW - 900 MHZ,1151,112, No, Frequency Range 1, 3 secs, 00:24:DD:01:2A:9C, Medium, 00:24:DD:01:2A:9C, , Super Sync ON,44270.63264,8, , Master, ,3500,4687911, , , No,751,1,14
102, ,7910, M.3.1.20, Medium,5, ,326444,1909,, No,447,1,-74,447, , , Monitor,24039,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C0:BD, Low, 00:24:DD:00:C0:BD, , Super Sync OFF,44270.63403,15, , Master, ,,3134291, , , No,1023,1,53
103, ,7785, M.12.1.12, Low,2, ,428258,1257,, No,71,1,-43,71, , , VW - 900 MHZ,1539,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:05, Medium, 00:24:DD:00:CB:05, , Super Sync OFF,44270.63194,5, , Master, ,,6189986, , , No,755,1,11
104, ,7870, M.3.1.20, Low,6, ,224874,1908,, No,541,2,-75,233, , , Monitor,35621,6, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C7:51, Low, 00:24:DD:00:CA:1E, , Super Sync OFF,44270.63333,7, , Master, ,,7216184, , , No,766,1,40
105, ,7784, M.12.1.11, Medium,6, ,357017,1552,, No,235,1,-77,235, , , VW - 900 MHZ,2147,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:9C, Medium, 00:24:DD:00:CB:9C, , Super Sync OFF,44270.63194,13, , Master, ,,6163618, , , No,705,1,11
106, ,7787, M.3.1.20, Medium,1, ,223846,778,, No,502,2,-69,507, , , Monitor,14651,44, No, Frequency Range 1, 3 secs, 00:24:DD:00:CE:0D, Low, 00:24:DD:00:CE:7C, , Super Sync OFF,44270.63194,7, , Master, ,,7676024, , , No,764,3,12
107, ,7786, M.3.1.20, Medium,2, ,298119,3953,, No,392,1,-86,401, , , Monitor,48935,4, No, Frequency Range 1, 3 secs, 00:24:DD:00:C6:1B, Medium, 00:24:DD:00:CB:94, , Super Sync OFF,44270.63194,13, , Master, ,,5727252, , , No,766,1,12
108, ,7835, M.3.1.20, Medium,4, ,314557,23,, No,366,1,-88,366, , , Monitor,47208,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CB:B1, Low, 00:24:DD:00:CB:B1, , Super Sync OFF,44270.63264,8, , Master, ,,5644741, , , No,755,1,28
109, ,7781, M.3.1.20, Medium,6, ,317095,583,, No,268,1,-51,236, , , Monitor,12541,34, No, Frequency Range 1, 3 secs, 00:24:DD:00:BF:82, Medium, 00:24:DD:00:C0:A2, , Super Sync OFF,44270.63194,2, , Master, ,,6542636, , , No,766,2,10
110, ,7832, M.3.1.20, Medium,1, ,315800,2018,, No,320,1,-80,286, , , Monitor,36579,136, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C0:37, Medium, 00:24:DD:00:C7:02, , Super Sync OFF,44270.63264,14, , Master, ,,5116665, , , No,765,2,27
111, ,7865, M.3.1.20, Medium,6, ,224308,753,, No,494,2,-66,494, , , Monitor,18836,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CE:0F, Medium, 00:24:DD:00:CE:0F, , Super Sync OFF,44270.63333,9, , Master, ,,7930446, , , No,762,1,38
112, ,7789, M.12.1.12, Medium,6, ,309160,1027,, No,440,2,-52,443, , , VW - 900 MHZ,2195,21, No, Frequency Range 1, 3 secs, 00:24:DD:00:BF:23, Medium, 00:24:DD:00:C5:7D, , Super Sync ON,44270.63264,15, , Master, ,106994,8156017, , , No,741,1,13
113, ,7790, M.12.1.11, Medium,4, ,351158,877,, No,402,1,-77,402, , , VW - 900 MHZ,2929,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CC:47, Medium, 00:24:DD:00:CC:47, , Super Sync OFF,44270.63264,11, , Master, ,,6508221, , , No,750,3,13
114, ,7786, M.3.1.20, Low,6, ,298623,726,, No,464,1,-87,438, , , Monitor,11515,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:D4, Low, 00:24:DD:00:C5:A1, , Super Sync OFF,44270.63194,14, , Master, ,436031,8133319, , , No,760,1,12
115, ,7802, M.12.1.6, Medium,6, ,310927,2430,, No,496,1,-58,538, , , VW - 900 MHZ,1145,1, No, Frequency Range 1, 3 secs, 00:24:DD:00:CE:60, Medium, 00:24:DD:00:CA:B6, , Super Sync OFF,44270.63264,6, , Master, ,,7947206, , , No,742,1,17
116, ,7905, M.12.1.12, Medium,3, ,393049,2981,, No,287,1,-65,287, , , VW - 900 MHZ,49217,2, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C0:8F, Medium, 00:24:DD:00:C0:8F, , Super Sync OFF,44270.63333,0, , Master, ,,4500771, , , No,1023,1,51
117, ,7896, M.12.1.6, Medium,6, ,321818,2856,, No,260,1,-56,260, , , VW - 900 MHZ,5946,12, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CC:3F, Medium, 00:24:DD:00:CC:3F, , Super Sync OFF,44270.63333,9, , Master, ,,7853516, , , No,735,1,48
118, ,7941, M.12.11.1, Medium,5, ,432575,2479,, No,287,1,-60,287, , , VW - 900 MHZ,88582,99723, No, Frequency Range 1, 3 secs, 00:24:DD:00:C0:8F, Medium, 00:24:DD:00:C0:8F, , Super Sync OFF,44270.63403,10, , Master, ,,4613023, , , No,748,1,63
119, ,7789, M.12.1.11, Custom Powerlevel,1, ,352658,3782,3744, Yes,585,1,-53,585, , , VW - 900 MHZ,1259,10, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:88, Low, 00:24:DD:00:C5:88, 4]-D Profile, Super Sync ON,44270.63264,9, , Master, Custom Powerlevel,79981,5912775, , , No,736,1,13
120, ,7801, M.3.1.20, Low,5, 1208 R,294479,123,, No,452,2,-81,430, , , Monitor,38823,2, No, Frequency Range 1, 3 secs, 00:24:DD:00:C4:C7, Low, 00:24:DD:00:CE:AB, , Super Sync OFF,44270.63264,14, , Master, ,,11338043, , , No,1023,1,17
121, ,7789, M.12.1.12, Medium,2, ,320009,1067,, No,438,2,-43,438, , , VW - 900 MHZ,2042,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:D4, Medium, 00:24:DD:00:C5:D4, , Super Sync ON,44270.63264,7, , Master, ,48012,8156476, , , No,730,1,13
122, ,7790, M.12.1.12, Medium,3, ,321346,1031,, No,439,2,-41,439, , , VW - 900 MHZ,1556,18, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:72, Medium, 00:24:DD:00:C5:72, , Super Sync ON,44270.63264,7, , Master, ,203687,8173159, , , Yes,647,1,13
123, ,7938, M.12.1.11, Low,3, ,357274,1344,1331, Yes,88,1,-51,88, , , VW - 900 MHZ,2752,5, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CB:72, Low, 00:24:DD:00:CB:72, 4]-D Profile, Super Sync ON,44270.63403,7, , Master, Low,2645,6314137, , , No,736,1,61
124, ,7786, M.12.1.12, Medium,6, ,317908,978,, No,461,2,-70,460, , , VW - 900 MHZ,1517,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:B8, Medium, 00:24:DD:00:BE:D4, , Super Sync OFF,44270.63194,6, , Master, ,,8168557, , , No,738,1,11
125, ,0, M.14.1.6, , , ,309621,3623,, ,0,1,-78,0, , , DIM OFD,0,, No, Frequency Range 1, , 00:00:00:00:00:00, , 00:00:00:00:00:00, , ,44147.13611,0, , , ,,, , , No,0,0,0
126, ,7793, M.3.1.20, Medium,3, ,225079,2260,, No,195,2,-69,195, , , Monitor,11210,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CC:60, Medium, 00:24:DD:00:CC:60, , Super Sync OFF,44270.63264,13, , Master, ,,7894619, , , No,752,1,14
127, ,7790, M.12.1.12, Medium,5, ,317342,1264,, No,505,2,-60,505, , , VW - 900 MHZ,1137,4, No, Frequency Range 1, 3 secs, 00:24:DD:00:CD:F0, Medium, 00:24:DD:00:CD:F0, , Super Sync ON,44270.63264,8, , Master, ,163042,8163906, , , No,741,1,13
128, ,7791, M.12.1.12, Medium,6, ,320019,1032,, No,439,2,-51,442, , , VW - 900 MHZ,1797,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:A3, Medium, 00:24:DD:00:C5:72, , Super Sync ON,44270.63264,4, , Master, ,41859,8225271, , , No,729,3,13
129, ,7784, M.3.1.20, Low,1, ,223836,857,, No,528,2,-75,527, , , Monitor,14062,6, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:18, Low, 00:24:DD:00:CD:F2, , Super Sync OFF,44270.63194,14, , Master, ,,8004331, , , No,767,1,11
130, ,7789, M.12.1.10, Custom Powerlevel,2, 041GB,223269,84,, No,6,2,-63,6, , , VW - 900 MHZ,1068,3, No, Frequency Range 1, 3 secs, 00:24:DD:00:C2:6E, High, 00:24:DD:00:C2:6E, , Super Sync ON,44270.63264,2, , Master, ,257100,11927447, , , No,737,1,13
131, ,7783, M.3.1.20, Medium,1, ,298313,834,, No,525,1,-80,525, , , Monitor,1172,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:23, Low, 00:24:DD:00:CB:23, , Super Sync ON,44270.63194,12, , Master, ,204446,7557678, , , No,764,1,10
132, ,7780, M.3.1.20, Medium,6, ,225068,748,, No,485,1,-59,485, , , Monitor,12078,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:88, Medium, 00:24:DD:00:CB:88, , Super Sync OFF,44270.63194,10, , Master, ,434349,8134563, , , No,765,1,10
133, ,7793, M.12.11.1, Medium,4, ,444911,3001,, No,482,1,-56,482, , , VW - 900 MHZ,1735,981, No, Frequency Range 1, 3 secs, 00:24:DD:00:BF:26, Medium, 00:24:DD:00:BF:26, , Super Sync OFF,44270.63264,5, , Master, ,,5370343, , , No,737,2,14
134, ,7784, M.3.1.20, Medium,2, ,316057,614,, No,24,1,-54,23, , , Monitor,18199,, No, Frequency Range 1, 3 secs, 00:24:DD:00:C1:F9, Medium, 00:24:DD:00:C1:DC, , Super Sync OFF,44270.63194,14, , Master, ,,6466877, , , No,758,3,11
135, ,7783, M.3.1.20, Medium,6, ,223579,2179,, No,55,2,-72,55, , , Monitor,11439,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:07, Medium, 00:24:DD:00:CB:07, , Super Sync OFF,44270.63194,3, , Master, ,,7888144, , , No,763,1,11
136, ,7789, M.12.1.11, Medium,5, ,349254,3903,, No,182,1,-59,182, , , VW - 900 MHZ,1092,6, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:C1, Medium, 00:24:DD:00:CB:C1, , Super Sync ON,44270.63264,11, , Master, ,243557,7787425, , , No,743,1,13
137, ,7789, M.12.1.11, Medium,5, ,356309,3819,, No,188,1,-87,125, , , VW - 900 MHZ,1507,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:AF, Medium, 00:24:DD:00:CB:74, , Super Sync OFF,44270.63264,15, , Master, ,,7255763, , , No,739,1,13
138, ,7846, M.12.11.1, Medium,2, ,434106,47,, No,362,1,-69,365, , , VW - 900 MHZ,43786,82975, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:E3, High, 00:24:DD:00:CC:32, , Super Sync ON,44270.63264,0, , Master, ,212254,4728583, , , No,747,1,32
139, ,7780, M.12.1.11, Low,1, ,350324,1376,, Yes,89,1,-52,89, , , VW - 900 MHZ,1027,3, No, Frequency Range 1, 3 secs, 00:24:DD:00:CE:39, Low, 00:24:DD:00:CE:39, , Super Sync ON,44270.63194,8, , Master, ,1164,6403420, , , No,734,2,10
140, ,7792, M.12.11.1, Medium,3, ,444900,3011,, No,480,1,-89,550, , , VW - 900 MHZ,1996,1266, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:63, Medium, 00:24:DD:00:BE:E5, , Super Sync OFF,44270.63264,8, , Master, ,,5251831, , , No,736,2,14
141, ,7789, M.12.1.6, Medium,3, ,319442,2842,, No,259,1,-54,259, , , VW - 900 MHZ,1325,4, No, Frequency Range 1, 3 secs, 00:24:DD:00:CC:27, Medium, 00:24:DD:00:CC:27, , Super Sync OFF,44270.63264,5, , Master, ,,7927475, , , No,742,2,13
142, ,7874, M.12.1.11, Medium,1, ,351824,3773,, No,133,1,-53,134, , , VW - 900 MHZ,9517,121, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CB:70, Medium, 00:24:DD:00:CC:1F, , Super Sync ON,44270.63333,11, , Master, ,158501,7154245, , , No,747,1,41
143, ,7784, M.12.1.6, Medium,1, ,294159,3787,, No,167,1,-57,167, , , VW - 900 MHZ,4168,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CA:56, Low, 00:24:DD:00:CA:56, , Super Sync OFF,44270.63194,15, , Master, ,,4596262, , , No,1023,1,11
144, ,7885, M.3.1.14, Medium,6, ,224255,2188,, No,488,1,-80,471, , , Monitor,14771,43, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:8F, Medium, 00:24:DD:00:C0:1F, , Super Sync OFF,44270.63333,1, , Master, ,,7779176, , , No,765,1,45
145, ,7790, M.12.1.11, Medium,3, ,351095,1188,, No,42,1,-80,42, , , VW - 900 MHZ,2543,2, No, Frequency Range 1, 3 secs, 00:24:DD:00:C7:17, Medium, 00:24:DD:00:C7:17, , Super Sync OFF,44270.63264,4, , Master, ,,6098003, , , No,747,1,13
146, ,7809, M.12.1.12, Medium,4, ,321540,1352,, No,506,2,-75,506, , , VW - 900 MHZ,1231,, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:CE:0B, Medium, 00:24:DD:00:CE:0B, , Super Sync OFF,44270.63264,0, , Master, ,,8141874, , , No,747,1,19
147, ,7787, M.3.1.20, Medium,6, ,315863,3613,, No,104,1,-76,104, , , Monitor,18015,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:2D, Low, 00:24:DD:00:CB:2D, , Super Sync OFF,44270.63194,6, , Master, ,,4751275, , , No,760,3,12
148, ,7787, M.12.1.11, Medium,2, ,356566,2510,, No,317,1,-60,317, , , VW - 900 MHZ,1663,2, No, Frequency Range 1, 3 secs, 00:24:DD:00:C8:43, Medium, 00:24:DD:00:C8:43, , Super Sync ON,44270.63194,14, , Master, ,25773,5657205, , , No,752,2,12
149, ,7789, M.12.1.12, Medium,2, ,320114,1067,, No,438,2,-52,438, , , VW - 900 MHZ,1537,69, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:D4, Medium, 00:24:DD:00:C5:D4, , Super Sync ON,44270.63264,13, , Master, ,90821,8159603, , , No,729,1,13
150, ,7789, M.12.1.12, Medium,2, ,318218,1067,, No,438,2,-51,438, , , VW - 900 MHZ,9331,105, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:D4, Medium, 00:24:DD:00:C5:D4, , Super Sync ON,44270.63264,12, , Master, ,304292,8144735, , , No,698,1,13
151, ,7802, M.12.1.11, Custom Powerlevel,1, ,351426,3778,3767, Yes,585,1,-57,585, , , VW - 900 MHZ,1186,1, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:88, Low, 00:24:DD:00:C5:88, 2]-B Profile, Super Sync ON,44270.63264,8, , Master, Custom Powerlevel,109627,5922337, , , No,736,1,17
152, ,7786, M.3.1.20, Low,5, ,224628,2062,, No,177,2,-56,177, , , Monitor,10925,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CE:C3, Low, 00:24:DD:00:CE:C3, , Super Sync OFF,44270.63194,8, , Master, ,,8039035, , , No,766,1,12
153, ,7787, M.12.1.12, Medium,5, ,317331,1269,, No,501,2,-71,501, , , VW - 900 MHZ,1087,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CE:62, Medium, 00:24:DD:00:CE:62, , Super Sync OFF,44270.63194,4, , Master, ,,8160999, , , No,741,1,12
154, ,7886, M.12.1.12, Medium,4, ,431138,508,, No,339,1,-60,372, , , VW - 900 MHZ,60448,2, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:BD:5F, Medium, 00:24:DD:00:C0:08, , Super Sync OFF,44270.63333,5, , Master, ,,5396995, , , No,748,1,45
155, ,7790, M.12.1.12, Medium,1, ,554416,101,, No,254,1,-71,254, , , VW - 900 MHZ,11387,4, No, Frequency Range 1, 3 secs, 00:24:DD:00:C0:4A, Medium, 00:24:DD:00:C0:4A, , Super Sync OFF,44270.63264,6, , Master, ,,2861215, , , No,1023,2,13
156, ,7793, M.12.11.1, Medium,6, ,443689,3044,, No,483,1,-50,482, , , VW - 900 MHZ,1831,1085, No, Frequency Range 1, 3 secs, 00:24:DD:00:BF:26, Medium, 00:24:DD:00:C2:80, , Super Sync OFF,44270.63264,12, , Master, ,,5373052, , , No,741,1,14
157, ,7789, M.12.1.11, Low,3, ,350912,1310,, No,74,1,-71,74, , , VW - 900 MHZ,5935,5, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:2E, Medium, 00:24:DD:00:CB:2E, , Super Sync OFF,44270.63264,12, , Master, ,,6177050, , , No,755,1,13
158, ,7925, M.3.1.20, Medium,2, ,316240,2025,, No,559,1,-74,559, , , Monitor,33378,492, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:C6:EA, Medium, 00:24:DD:00:C6:EA, , Super Sync OFF,44270.63403,13, , Master, ,,5170685, , , No,762,3,58
159, ,7781, M.12.1.12, Medium,1, ,393060,2406,, No,412,1,-71,412, , , VW - 900 MHZ,2215,10, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:75, Medium, 00:24:DD:00:CB:75, , Super Sync ON,44270.63194,5, , Master, ,8582,3419597, , , No,1023,1,10
160, ,7789, M.12.1.11, Custom Powerlevel,0, ,353288,295,3675, Yes,585,1,-54,585, , , VW - 900 MHZ,1200,12, No, Frequency Range 1, 3 secs, 00:24:DD:00:C5:88, Low, 00:24:DD:00:C5:88, 6]-F Profile, Super Sync ON,44270.63264,5, , Master, Custom Powerlevel,81492,7190714, , , No,737,1,13
161, ,7784, M.12.1.12, Medium,1, ,310015,1902,, No,524,2,-62,524, , , VW - 900 MHZ,1513,1, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:33, Medium, 00:24:DD:00:CB:33, , Super Sync ON,44270.63194,14, , Master, ,3014,8078208, , , No,740,1,11
162, ,7784, M.12.1.12, Medium,4, ,318239,1219,, No,491,2,-62,491, , , VW - 900 MHZ,1590,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CE:12, Medium, 00:24:DD:00:CE:12, , Super Sync OFF,44270.63194,4, , Master, ,,8148869, , , No,733,1,11
163, ,7786, M.12.1.12, Low,2, ,429160,1222,, No,71,1,-89,71, , , VW - 900 MHZ,5657,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:05, Medium, 00:24:DD:00:CB:05, , Super Sync OFF,44270.63194,13, , Master, ,,6131244, , , No,755,2,12
164, ,7790, M.12.1.12, Medium,1, ,392666,3376,, No,253,1,-60,285, , , VW - 900 MHZ,1573,13, No, Frequency Range 1, 3 secs, 00:24:DD:00:C0:AE, Medium, 00:24:DD:00:C0:56, , Super Sync ON,44270.63264,8, , Master, ,9486,5274786, , , No,1023,1,13
165, ,7792, M.12.1.12, Medium,5, ,392409,3981,, No,262,1,-77,262, , , VW - 900 MHZ,3549,6, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:6F, Medium, 00:24:DD:00:CB:6F, , Super Sync ON,44270.63264,10, , Master, ,17932,4938001, , , No,1023,1,14
166, ,7793, M.12.11.1, Medium,3, ,433293,1030,, No,267,1,-51,267, , , VW - 900 MHZ,1447,593, No, Frequency Range 1, 3 secs, 00:24:DD:00:BD:9D, Medium, 00:24:DD:00:BD:9D, , Super Sync ON,44270.63264,10, , Master, ,27800,6376543, , , No,751,1,14
167, ,7791, M.12.1.12, Medium,1, ,319678,1419,, No,515,2,-68,515, , , VW - 900 MHZ,1522,, No, Frequency Range 1, 3 secs, 00:24:DD:00:CB:AE, Medium, 00:24:DD:00:CB:AE, , Super Sync ON,44270.63264,0, , Master, ,559048,8164190, , , No,736,1,13
168, ,7934, M.12.1.12, Medium,1, ,393123,2137,, No,448,1,-46,448, , , VW - 900 MHZ,16976,4, Yes, Frequency Range 1, 3 secs, 00:24:DD:00:BE:87, Medium, 00:24:DD:00:BE:87, , Super Sync OFF,44270.63403,7, , Master, ,,2804829, , , No,1023,1,61
